candidate,date,start,end,duration_minutes,frames,selected,split
20250330T081356-091600,2025-03-30,2025-03-30T08:13:56+00:00,2025-03-30T09:16:00+00:00,62.067,30,yes,validation
20250330T092010-101909,2025-03-30,2025-03-30T09:20:10+00:00,2025-03-30T10:19:09+00:00,58.983,30,no,
20250330T102748-112948,2025-03-30,2025-03-30T10:27:48+00:00,2025-03-30T11:29:48+00:00,62.0,30,no,
20250330T113808-130427,2025-03-30,2025-03-30T11:38:08+00:00,2025-03-30T13:04:27+00:00,86.317,30,no,
20250401T212545-225517,2025-04-01,2025-04-01T21:25:45+00:00,2025-04-01T22:55:17+00:00,89.533,30,yes,validation
20250401T225726-235905,2025-04-01,2025-04-01T22:57:26+00:00,2025-04-01T23:59:05+00:00,61.65,30,no,
20250402T000900-011658,2025-04-02,2025-04-02T00:09:00+00:00,2025-04-02T01:16:58+00:00,67.967,30,yes,validation
20250402T012352-023129,2025-04-02,2025-04-02T01:23:52+00:00,2025-04-02T02:31:29+00:00,67.617,30,yes,validation
20250402T024859-035143,2025-04-02,2025-04-02T02:48:59+00:00,2025-04-02T03:51:43+00:00,62.733,30,yes,validation
20250402T041116-051354,2025-04-02,2025-04-02T04:11:16+00:00,2025-04-02T05:13:54+00:00,62.633,30,yes,validation
20250402T061648-071901,2025-04-02,2025-04-02T06:16:48+00:00,2025-04-02T07:19:01+00:00,62.217,30,no,
20250402T075533-090305,2025-04-02,2025-04-02T07:55:33+00:00,2025-04-02T09:03:05+00:00,67.533,30,yes,validation
20250402T100809-112547,2025-04-02,2025-04-02T10:08:09+00:00,2025-04-02T11:25:47+00:00,77.633,30,yes,validation
20250402T113052-122308,2025-04-02,2025-04-02T11:30:52+00:00,2025-04-02T12:23:08+00:00,52.267,30,yes,validation
20250402T132606-142608,2025-04-02,2025-04-02T13:26:06+00:00,2025-04-02T14:26:08+00:00,60.033,30,no,
20250402T143852-153711,2025-04-02,2025-04-02T14:38:52+00:00,2025-04-02T15:37:11+00:00,58.317,30,yes,validation
20250402T164706-174730,2025-04-02,2025-04-02T16:47:06+00:00,2025-04-02T17:47:30+00:00,60.4,30,no,
20250402T183431-193631,2025-04-02,2025-04-02T18:34:31+00:00,2025-04-02T19:36:31+00:00,62.0,30,no,
20250403T045740-062525,2025-04-03,2025-04-03T04:57:40+00:00,2025-04-03T06:25:25+00:00,87.75,30,yes,validation
20250403T062729-072836,2025-04-03,2025-04-03T06:27:29+00:00,2025-04-03T07:28:36+00:00,61.117,30,yes,validation
20250403T073657-084721,2025-04-03,2025-04-03T07:36:57+00:00,2025-04-03T08:47:21+00:00,70.4,30,yes,validation
20250403T085814-101230,2025-04-03,2025-04-03T08:58:14+00:00,2025-04-03T10:12:30+00:00,74.267,30,yes,validation
20250403T111052-123909,2025-04-03,2025-04-03T11:10:52+00:00,2025-04-03T12:39:09+00:00,88.283,30,yes,validation
20250403T144315-155923,2025-04-03,2025-04-03T14:43:15+00:00,2025-04-03T15:59:23+00:00,76.133,30,no,
20250403T162247-172438,2025-04-03,2025-04-03T16:22:47+00:00,2025-04-03T17:24:38+00:00,61.85,30,no,
20250403T174445-185103,2025-04-03,2025-04-03T17:44:45+00:00,2025-04-03T18:51:03+00:00,66.3,30,yes,validation
20250403T185915-200200,2025-04-03,2025-04-03T18:59:15+00:00,2025-04-03T20:02:00+00:00,62.75,30,yes,validation
20250403T204607-215209,2025-04-03,2025-04-03T20:46:07+00:00,2025-04-03T21:52:09+00:00,66.033,30,no,
20250419T012032-024127,2025-04-19,2025-04-19T01:20:32+00:00,2025-04-19T02:41:27+00:00,80.917,30,no,
20250419T032009-041502,2025-04-19,2025-04-19T03:20:09+00:00,2025-04-19T04:15:02+00:00,54.883,30,yes,validation
20250419T043907-053627,2025-04-19,2025-04-19T04:39:07+00:00,2025-04-19T05:36:27+00:00,57.333,30,no,
20250419T054039-063832,2025-04-19,2025-04-19T05:40:39+00:00,2025-04-19T06:38:32+00:00,57.883,30,no,
20250419T064426-073838,2025-04-19,2025-04-19T06:44:26+00:00,2025-04-19T07:38:38+00:00,54.2,30,yes,validation
20250419T080227-090006,2025-04-19,2025-04-19T08:02:27+00:00,2025-04-19T09:00:06+00:00,57.65,30,yes,validation
20250419T090202-095820,2025-04-19,2025-04-19T09:02:02+00:00,2025-04-19T09:58:20+00:00,56.3,30,yes,validation
20250419T103501-115031,2025-04-19,2025-04-19T10:35:01+00:00,2025-04-19T11:50:31+00:00,75.5,30,yes,validation
20250420T001028-013702,2025-04-20,2025-04-20T00:10:28+00:00,2025-04-20T01:37:02+00:00,86.567,30,yes,validation
20250420T020645-030552,2025-04-20,2025-04-20T02:06:45+00:00,2025-04-20T03:05:52+00:00,59.117,30,yes,validation
20250420T033740-043556,2025-04-20,2025-04-20T03:37:40+00:00,2025-04-20T04:35:56+00:00,58.267,30,yes,validation
20250420T051203-060850,2025-04-20,2025-04-20T05:12:03+00:00,2025-04-20T06:08:50+00:00,56.783,30,yes,validation
20250420T062039-071742,2025-04-20,2025-04-20T06:20:39+00:00,2025-04-20T07:17:42+00:00,57.05,30,no,
20250420T075854-085642,2025-04-20,2025-04-20T07:58:54+00:00,2025-04-20T08:56:42+00:00,57.8,30,no,
20250420T090648-100437,2025-04-20,2025-04-20T09:06:48+00:00,2025-04-20T10:04:37+00:00,57.817,30,no,
20250420T103050-112935,2025-04-20,2025-04-20T10:30:50+00:00,2025-04-20T11:29:35+00:00,58.75,30,yes,validation
20250420T114319-131139,2025-04-20,2025-04-20T11:43:19+00:00,2025-04-20T13:11:39+00:00,88.333,30,yes,validation
20250420T145344-161207,2025-04-20,2025-04-20T14:53:44+00:00,2025-04-20T16:12:07+00:00,78.383,30,no,
20250420T170549-180810,2025-04-20,2025-04-20T17:05:49+00:00,2025-04-20T18:08:10+00:00,62.35,30,no,
20250425T034339-045946,2025-04-25,2025-04-25T03:43:39+00:00,2025-04-25T04:59:46+00:00,76.117,30,yes,validation
20250425T052228-064848,2025-04-25,2025-04-25T05:22:28+00:00,2025-04-25T06:48:48+00:00,86.333,30,yes,validation
20250425T071212-083801,2025-04-25,2025-04-25T07:12:12+00:00,2025-04-25T08:38:01+00:00,85.817,30,no,
20250426T125527-134454,2025-04-26,2025-04-26T12:55:27+00:00,2025-04-26T13:44:54+00:00,49.45,30,no,
20250426T140624-145203,2025-04-26,2025-04-26T14:06:24+00:00,2025-04-26T14:52:03+00:00,45.65,30,no,
20250426T145535-154248,2025-04-26,2025-04-26T14:55:35+00:00,2025-04-26T15:42:48+00:00,47.217,30,yes,validation
20250426T163046-171603,2025-04-26,2025-04-26T16:30:46+00:00,2025-04-26T17:16:03+00:00,45.283,30,yes,validation
20250426T181733-190437,2025-04-26,2025-04-26T18:17:33+00:00,2025-04-26T19:04:37+00:00,47.067,30,yes,validation
20250426T191115-200100,2025-04-26,2025-04-26T19:11:15+00:00,2025-04-26T20:01:00+00:00,49.75,30,no,
20250426T200600-205112,2025-04-26,2025-04-26T20:06:00+00:00,2025-04-26T20:51:12+00:00,45.2,30,yes,validation
20250426T205400-214205,2025-04-26,2025-04-26T20:54:00+00:00,2025-04-26T21:42:05+00:00,48.083,30,yes,validation
20250426T221713-231008,2025-04-26,2025-04-26T22:17:13+00:00,2025-04-26T23:10:08+00:00,52.917,30,yes,validation
20250429T031442-042117,2025-04-29,2025-04-29T03:14:42+00:00,2025-04-29T04:21:17+00:00,66.583,30,no,
20250429T044135-053930,2025-04-29,2025-04-29T04:41:35+00:00,2025-04-29T05:39:30+00:00,57.917,30,no,
20250429T191546-204444,2025-04-29,2025-04-29T19:15:46+00:00,2025-04-29T20:44:44+00:00,88.967,30,yes,validation
20250429T205400-214640,2025-04-29,2025-04-29T20:54:00+00:00,2025-04-29T21:46:40+00:00,52.667,30,yes,validation
20250429T215023-224707,2025-04-29,2025-04-29T21:50:23+00:00,2025-04-29T22:47:07+00:00,56.733,30,no,
20250429T225110-235004,2025-04-29,2025-04-29T22:51:10+00:00,2025-04-29T23:50:04+00:00,58.9,30,yes,validation
20250430T000610-010413,2025-04-30,2025-04-30T00:06:10+00:00,2025-04-30T01:04:13+00:00,58.05,30,yes,validation
20250430T011204-020856,2025-04-30,2025-04-30T01:12:04+00:00,2025-04-30T02:08:56+00:00,56.867,30,no,
20250430T022858-032519,2025-04-30,2025-04-30T02:28:58+00:00,2025-04-30T03:25:19+00:00,56.35,30,yes,validation
20250430T045621-055155,2025-04-30,2025-04-30T04:56:21+00:00,2025-04-30T05:51:55+00:00,55.567,30,yes,validation
20250430T055736-065401,2025-04-30,2025-04-30T05:57:36+00:00,2025-04-30T06:54:01+00:00,56.417,30,no,
20250430T071835-081617,2025-04-30,2025-04-30T07:18:35+00:00,2025-04-30T08:16:17+00:00,57.7,30,yes,validation
20250430T083435-093107,2025-04-30,2025-04-30T08:34:35+00:00,2025-04-30T09:31:07+00:00,56.533,30,no,
20250430T094838-105415,2025-04-30,2025-04-30T09:48:38+00:00,2025-04-30T10:54:15+00:00,65.617,30,yes,validation
20250430T112407-123236,2025-04-30,2025-04-30T11:24:07+00:00,2025-04-30T12:32:36+00:00,68.483,30,yes,validation
20250430T123931-134607,2025-04-30,2025-04-30T12:39:31+00:00,2025-04-30T13:46:07+00:00,66.6,30,no,
20250430T141546-152240,2025-04-30,2025-04-30T14:15:46+00:00,2025-04-30T15:22:40+00:00,66.9,30,yes,validation
20250430T153841-164452,2025-04-30,2025-04-30T15:38:41+00:00,2025-04-30T16:44:52+00:00,66.183,30,yes,validation
20250502T071037-083915,2025-05-02,2025-05-02T07:10:37+00:00,2025-05-02T08:39:15+00:00,88.633,30,yes,validation
20250502T085510-095530,2025-05-02,2025-05-02T08:55:10+00:00,2025-05-02T09:55:30+00:00,60.333,30,yes,validation
20250502T104322-115532,2025-05-02,2025-05-02T10:43:22+00:00,2025-05-02T11:55:32+00:00,72.167,30,yes,validation
20250517T200153-212157,2025-05-17,2025-05-17T20:01:53+00:00,2025-05-17T21:21:57+00:00,80.067,30,no,
20250517T214019-222726,2025-05-17,2025-05-17T21:40:19+00:00,2025-05-17T22:27:26+00:00,47.117,30,yes,validation
20250517T225443-234449,2025-05-17,2025-05-17T22:54:43+00:00,2025-05-17T23:44:49+00:00,50.1,30,yes,validation
20250518T001620-010246,2025-05-18,2025-05-18T00:16:20+00:00,2025-05-18T01:02:46+00:00,46.433,30,no,
20250518T013621-023353,2025-05-18,2025-05-18T01:36:21+00:00,2025-05-18T02:33:53+00:00,57.533,30,yes,validation
20250518T032553-042326,2025-05-18,2025-05-18T03:25:53+00:00,2025-05-18T04:23:26+00:00,57.55,30,yes,validation
20250518T051827-061547,2025-05-18,2025-05-18T05:18:27+00:00,2025-05-18T06:15:47+00:00,57.333,30,yes,validation
20250518T062727-072626,2025-05-18,2025-05-18T06:27:27+00:00,2025-05-18T07:26:26+00:00,58.983,30,yes,validation
20250518T073024-082535,2025-05-18,2025-05-18T07:30:24+00:00,2025-05-18T08:25:35+00:00,55.183,30,no,
20250518T082933-092037,2025-05-18,2025-05-18T08:29:33+00:00,2025-05-18T09:20:37+00:00,51.067,30,yes,validation
20250518T095132-111216,2025-05-18,2025-05-18T09:51:32+00:00,2025-05-18T11:12:16+00:00,80.733,30,no,
20250519T183932-200054,2025-05-19,2025-05-19T18:39:32+00:00,2025-05-19T20:00:54+00:00,81.367,30,yes,validation
20250519T201141-205718,2025-05-19,2025-05-19T20:11:41+00:00,2025-05-19T20:57:18+00:00,45.617,30,yes,validation
20250519T210130-215831,2025-05-19,2025-05-19T21:01:30+00:00,2025-05-19T21:58:31+00:00,57.017,30,yes,validation
20250519T223219-232946,2025-05-19,2025-05-19T22:32:19+00:00,2025-05-19T23:29:46+00:00,57.45,30,no,
20250520T000623-010402,2025-05-20,2025-05-20T00:06:23+00:00,2025-05-20T01:04:02+00:00,57.65,30,yes,validation
20250520T010732-020112,2025-05-20,2025-05-20T01:07:32+00:00,2025-05-20T02:01:12+00:00,53.667,30,yes,validation
20250520T020623-025702,2025-05-20,2025-05-20T02:06:23+00:00,2025-05-20T02:57:02+00:00,50.65,30,no,
20250520T035515-050015,2025-05-20,2025-05-20T03:55:15+00:00,2025-05-20T05:00:15+00:00,65.0,30,yes,validation
20250520T052242-061939,2025-05-20,2025-05-20T05:22:42+00:00,2025-05-20T06:19:39+00:00,56.95,30,yes,validation
20250520T065226-075812,2025-05-20,2025-05-20T06:52:26+00:00,2025-05-20T07:58:12+00:00,65.767,30,yes,validation
20250522T163533-180314,2025-05-22,2025-05-22T16:35:33+00:00,2025-05-22T18:03:14+00:00,87.683,30,yes,validation
20250522T180834-192323,2025-05-22,2025-05-22T18:08:34+00:00,2025-05-22T19:23:23+00:00,74.817,30,yes,validation
20250522T200609-211600,2025-05-22,2025-05-22T20:06:09+00:00,2025-05-22T21:16:00+00:00,69.85,30,no,
20250522T212048-223620,2025-05-22,2025-05-22T21:20:48+00:00,2025-05-22T22:36:20+00:00,75.533,30,yes,validation
20250522T224129-235710,2025-05-22,2025-05-22T22:41:29+00:00,2025-05-22T23:57:10+00:00,75.683,30,yes,validation
20250523T010031-021100,2025-05-23,2025-05-23T01:00:31+00:00,2025-05-23T02:11:00+00:00,70.483,30,no,
20250524T065447-080445,2025-05-24,2025-05-24T06:54:47+00:00,2025-05-24T08:04:45+00:00,69.967,30,yes,validation
20250524T080621-085558,2025-05-24,2025-05-24T08:06:21+00:00,2025-05-24T08:55:58+00:00,49.617,30,no,
20250524T091402-100049,2025-05-24,2025-05-24T09:14:02+00:00,2025-05-24T10:00:49+00:00,46.783,30,yes,validation
20250524T103611-112457,2025-05-24,2025-05-24T10:36:11+00:00,2025-05-24T11:24:57+00:00,48.767,30,no,
20250524T120555-125312,2025-05-24,2025-05-24T12:05:55+00:00,2025-05-24T12:53:12+00:00,47.283,30,yes,validation
20250524T134051-142906,2025-05-24,2025-05-24T13:40:51+00:00,2025-05-24T14:29:06+00:00,48.25,30,yes,validation
20250524T150454-155019,2025-05-24,2025-05-24T15:04:54+00:00,2025-05-24T15:50:19+00:00,45.417,30,no,
20250524T160323-165241,2025-05-24,2025-05-24T16:03:23+00:00,2025-05-24T16:52:41+00:00,49.3,30,yes,validation
20250525T012422-024008,2025-05-25,2025-05-25T01:24:22+00:00,2025-05-25T02:40:08+00:00,75.767,30,no,
20250525T035613-044409,2025-05-25,2025-05-25T03:56:13+00:00,2025-05-25T04:44:09+00:00,47.933,30,yes,validation
20250525T054956-064226,2025-05-25,2025-05-25T05:49:56+00:00,2025-05-25T06:42:26+00:00,52.5,30,yes,validation
20250525T181111-193741,2025-05-25,2025-05-25T18:11:11+00:00,2025-05-25T19:37:41+00:00,86.5,30,yes,validation
20250525T194938-210405,2025-05-25,2025-05-25T19:49:38+00:00,2025-05-25T21:04:05+00:00,74.45,30,no,
20250525T220419-231926,2025-05-25,2025-05-25T22:04:19+00:00,2025-05-25T23:19:26+00:00,75.117,30,yes,validation
20250526T014032-025737,2025-05-26,2025-05-26T01:40:32+00:00,2025-05-26T02:57:37+00:00,77.083,30,yes,validation
20250526T030302-042056,2025-05-26,2025-05-26T03:03:02+00:00,2025-05-26T04:20:56+00:00,77.9,30,yes,validation
20250526T045302-061729,2025-05-26,2025-05-26T04:53:02+00:00,2025-05-26T06:17:29+00:00,84.45,30,no,
20250526T072125-083937,2025-05-26,2025-05-26T07:21:25+00:00,2025-05-26T08:39:37+00:00,78.2,30,no,
20250526T092807-104642,2025-05-26,2025-05-26T09:28:07+00:00,2025-05-26T10:46:42+00:00,78.583,30,yes,validation
20250526T111604-122719,2025-05-26,2025-05-26T11:16:04+00:00,2025-05-26T12:27:19+00:00,71.25,30,no,
20250526T123316-133446,2025-05-26,2025-05-26T12:33:16+00:00,2025-05-26T13:34:46+00:00,61.5,30,yes,validation
20250526T151927-162032,2025-05-26,2025-05-26T15:19:27+00:00,2025-05-26T16:20:32+00:00,61.083,30,yes,validation
20250526T180401-190610,2025-05-26,2025-05-26T18:04:01+00:00,2025-05-26T19:06:10+00:00,62.15,30,yes,validation
20250526T192326-203713,2025-05-26,2025-05-26T19:23:26+00:00,2025-05-26T20:37:13+00:00,73.783,30,yes,validation
20250526T211122-221226,2025-05-26,2025-05-26T21:11:22+00:00,2025-05-26T22:12:26+00:00,61.067,30,no,
20250526T221836-231925,2025-05-26,2025-05-26T22:18:36+00:00,2025-05-26T23:19:25+00:00,60.817,30,yes,validation
20250527T001420-011631,2025-05-27,2025-05-27T00:14:20+00:00,2025-05-27T01:16:31+00:00,62.183,30,yes,validation
20250527T013042-022751,2025-05-27,2025-05-27T01:30:42+00:00,2025-05-27T02:27:51+00:00,57.15,30,no,
20250527T022945-032828,2025-05-27,2025-05-27T02:29:45+00:00,2025-05-27T03:28:28+00:00,58.717,30,yes,validation
20250527T034127-044948,2025-05-27,2025-05-27T03:41:27+00:00,2025-05-27T04:49:48+00:00,68.35,30,yes,validation
20250527T053420-065708,2025-05-27,2025-05-27T05:34:20+00:00,2025-05-27T06:57:08+00:00,82.8,30,no,
20250527T070255-082718,2025-05-27,2025-05-27T07:02:55+00:00,2025-05-27T08:27:18+00:00,84.383,30,yes,validation
20250527T083920-100725,2025-05-27,2025-05-27T08:39:20+00:00,2025-05-27T10:07:25+00:00,88.083,30,yes,validation
20250527T104201-115259,2025-05-27,2025-05-27T10:42:01+00:00,2025-05-27T11:52:59+00:00,70.967,30,yes,validation
20250603T181718-192938,2025-06-03,2025-06-03T18:17:18+00:00,2025-06-03T19:29:38+00:00,72.333,30,yes,validation
20250603T200403-212129,2025-06-03,2025-06-03T20:04:03+00:00,2025-06-03T21:21:29+00:00,77.433,30,yes,validation
20250603T214031-223008,2025-06-03,2025-06-03T21:40:31+00:00,2025-06-03T22:30:08+00:00,49.617,30,no,
20250603T224154-233003,2025-06-03,2025-06-03T22:41:54+00:00,2025-06-03T23:30:03+00:00,48.15,30,yes,validation
20250604T003055-011832,2025-06-04,2025-06-04T00:30:55+00:00,2025-06-04T01:18:32+00:00,47.617,30,yes,validation
20250604T015502-024820,2025-06-04,2025-06-04T01:55:02+00:00,2025-06-04T02:48:20+00:00,53.3,30,yes,validation
20250604T025011-033943,2025-06-04,2025-06-04T02:50:11+00:00,2025-06-04T03:39:43+00:00,49.533,30,yes,validation
20250604T034120-043058,2025-06-04,2025-06-04T03:41:20+00:00,2025-06-04T04:30:58+00:00,49.633,30,no,
20250604T044305-053305,2025-06-04,2025-06-04T04:43:05+00:00,2025-06-04T05:33:05+00:00,50.0,30,yes,validation
20250604T060745-065759,2025-06-04,2025-06-04T06:07:45+00:00,2025-06-04T06:57:59+00:00,50.233,30,no,
20250604T065940-075109,2025-06-04,2025-06-04T06:59:40+00:00,2025-06-04T07:51:09+00:00,51.483,30,yes,validation
20250604T075628-084733,2025-06-04,2025-06-04T07:56:28+00:00,2025-06-04T08:47:33+00:00,51.083,30,no,
20250604T090632-095654,2025-06-04,2025-06-04T09:06:32+00:00,2025-06-04T09:56:54+00:00,50.367,30,no,
20250604T103941-112932,2025-06-04,2025-06-04T10:39:41+00:00,2025-06-04T11:29:32+00:00,49.85,30,yes,validation
20250605T185545-202242,2025-06-05,2025-06-05T18:55:45+00:00,2025-06-05T20:22:42+00:00,86.95,30,yes,validation
20250605T202617-212256,2025-06-05,2025-06-05T20:26:17+00:00,2025-06-05T21:22:56+00:00,56.65,30,yes,validation
20250605T212659-222517,2025-06-05,2025-06-05T21:26:59+00:00,2025-06-05T22:25:17+00:00,58.3,30,yes,validation
20250605T222707-232153,2025-06-05,2025-06-05T22:27:07+00:00,2025-06-05T23:21:53+00:00,54.767,30,yes,validation
20250606T004714-013356,2025-06-06,2025-06-06T00:47:14+00:00,2025-06-06T01:33:56+00:00,46.7,30,no,
20250606T015829-024800,2025-06-06,2025-06-06T01:58:29+00:00,2025-06-06T02:48:00+00:00,49.517,30,yes,validation
20250606T025640-034754,2025-06-06,2025-06-06T02:56:40+00:00,2025-06-06T03:47:54+00:00,51.233,30,yes,validation
20250606T043939-052819,2025-06-06,2025-06-06T04:39:39+00:00,2025-06-06T05:28:19+00:00,48.667,30,yes,validation
20250606T061355-070041,2025-06-06,2025-06-06T06:13:55+00:00,2025-06-06T07:00:41+00:00,46.767,30,yes,validation
20250606T073437-082623,2025-06-06,2025-06-06T07:34:37+00:00,2025-06-06T08:26:23+00:00,51.767,30,yes,validation
20250606T082820-092427,2025-06-06,2025-06-06T08:28:20+00:00,2025-06-06T09:24:27+00:00,56.117,30,no,
20250606T093324-102215,2025-06-06,2025-06-06T09:33:24+00:00,2025-06-06T10:22:15+00:00,48.85,30,yes,validation
20250606T102524-111406,2025-06-06,2025-06-06T10:25:24+00:00,2025-06-06T11:14:06+00:00,48.7,30,no,
20250606T112033-120749,2025-06-06,2025-06-06T11:20:33+00:00,2025-06-06T12:07:49+00:00,47.267,30,yes,validation
20250606T121406-130115,2025-06-06,2025-06-06T12:14:06+00:00,2025-06-06T13:01:15+00:00,47.15,30,yes,validation
20250606T130852-142924,2025-06-06,2025-06-06T13:08:52+00:00,2025-06-06T14:29:24+00:00,80.533,30,no,
20250607T042711-052438,2025-06-07,2025-06-07T04:27:11+00:00,2025-06-07T05:24:38+00:00,57.45,30,yes,validation
20250607T052641-062309,2025-06-07,2025-06-07T05:26:41+00:00,2025-06-07T06:23:09+00:00,56.467,30,yes,validation
20250607T062458-072228,2025-06-07,2025-06-07T06:24:58+00:00,2025-06-07T07:22:28+00:00,57.5,30,no,
20250607T075403-085228,2025-06-07,2025-06-07T07:54:03+00:00,2025-06-07T08:52:28+00:00,58.417,30,no,
20250607T092744-102443,2025-06-07,2025-06-07T09:27:44+00:00,2025-06-07T10:24:43+00:00,56.983,30,yes,validation
20250608T224031-235513,2025-06-08,2025-06-08T22:40:31+00:00,2025-06-08T23:55:13+00:00,74.7,30,yes,validation
20250609T000110-005928,2025-06-09,2025-06-09T00:01:10+00:00,2025-06-09T00:59:28+00:00,58.3,30,yes,validation
20250609T010110-015941,2025-06-09,2025-06-09T01:01:10+00:00,2025-06-09T01:59:41+00:00,58.517,30,no,
20250609T020137-030014,2025-06-09,2025-06-09T02:01:37+00:00,2025-06-09T03:00:14+00:00,58.617,30,no,
20250614T191935-202818,2025-06-14,2025-06-14T19:19:35+00:00,2025-06-14T20:28:18+00:00,68.717,30,no,
20250615T005114-014318,2025-06-15,2025-06-15T00:51:14+00:00,2025-06-15T01:43:18+00:00,52.067,30,yes,validation
20250615T021202-031557,2025-06-15,2025-06-15T02:12:02+00:00,2025-06-15T03:15:57+00:00,63.917,30,no,
20250615T040456-045326,2025-06-15,2025-06-15T04:04:56+00:00,2025-06-15T04:53:26+00:00,48.5,30,no,
20250615T051824-060819,2025-06-15,2025-06-15T05:18:24+00:00,2025-06-15T06:08:19+00:00,49.917,30,yes,validation
20250615T070645-075545,2025-06-15,2025-06-15T07:06:45+00:00,2025-06-15T07:55:45+00:00,49.0,30,no,
20250615T080032-084850,2025-06-15,2025-06-15T08:00:32+00:00,2025-06-15T08:48:50+00:00,48.3,30,no,
20250615T101026-105939,2025-06-15,2025-06-15T10:10:26+00:00,2025-06-15T10:59:39+00:00,49.217,30,no,
20250615T112655-121531,2025-06-15,2025-06-15T11:26:55+00:00,2025-06-15T12:15:31+00:00,48.6,30,yes,validation
20250615T123626-132331,2025-06-15,2025-06-15T12:36:26+00:00,2025-06-15T13:23:31+00:00,47.083,30,no,
20250615T132959-141942,2025-06-15,2025-06-15T13:29:59+00:00,2025-06-15T14:19:42+00:00,49.717,30,yes,validation
20250615T142249-151157,2025-06-15,2025-06-15T14:22:49+00:00,2025-06-15T15:11:57+00:00,49.133,30,yes,validation
20250615T154749-163647,2025-06-15,2025-06-15T15:47:49+00:00,2025-06-15T16:36:47+00:00,48.967,30,yes,validation
20250618T025152-040911,2025-06-18,2025-06-18T02:51:52+00:00,2025-06-18T04:09:11+00:00,77.317,30,yes,validation
20250618T044305-055806,2025-06-18,2025-06-18T04:43:05+00:00,2025-06-18T05:58:06+00:00,75.017,30,no,
20250618T065930-081345,2025-06-18,2025-06-18T06:59:30+00:00,2025-06-18T08:13:45+00:00,74.25,30,yes,validation
20250627T221627-233444,2025-06-27,2025-06-27T22:16:27+00:00,2025-06-27T23:34:44+00:00,78.283,30,no,
20250628T001349-012706,2025-06-28,2025-06-28T00:13:49+00:00,2025-06-28T01:27:06+00:00,73.283,30,yes,validation
20250628T014619-025830,2025-06-28,2025-06-28T01:46:19+00:00,2025-06-28T02:58:30+00:00,72.183,30,yes,validation
20250628T041526-051811,2025-06-28,2025-06-28T04:15:26+00:00,2025-06-28T05:18:11+00:00,62.75,30,yes,validation
20250628T060328-070523,2025-06-28,2025-06-28T06:03:28+00:00,2025-06-28T07:05:23+00:00,61.917,30,yes,validation
20250628T072544-082359,2025-06-28,2025-06-28T07:25:44+00:00,2025-06-28T08:23:59+00:00,58.25,30,yes,validation
20250628T083745-093838,2025-06-28,2025-06-28T08:37:45+00:00,2025-06-28T09:38:38+00:00,60.883,30,yes,validation
20250628T095347-105900,2025-06-28,2025-06-28T09:53:47+00:00,2025-06-28T10:59:00+00:00,65.217,30,yes,validation
20250628T115413-130852,2025-06-28,2025-06-28T11:54:13+00:00,2025-06-28T13:08:52+00:00,74.65,30,no,
20250628T134726-150430,2025-06-28,2025-06-28T13:47:26+00:00,2025-06-28T15:04:30+00:00,77.067,30,yes,validation
20250628T150717-162333,2025-06-28,2025-06-28T15:07:17+00:00,2025-06-28T16:23:33+00:00,76.267,30,no,
20250628T163606-174715,2025-06-28,2025-06-28T16:36:06+00:00,2025-06-28T17:47:15+00:00,71.15,30,yes,validation
20250628T181350-193204,2025-06-28,2025-06-28T18:13:50+00:00,2025-06-28T19:32:04+00:00,78.233,30,yes,validation
20250629T021551-032417,2025-06-29,2025-06-29T02:15:51+00:00,2025-06-29T03:24:17+00:00,68.433,30,yes,validation
20250629T055956-072658,2025-06-29,2025-06-29T05:59:56+00:00,2025-06-29T07:26:58+00:00,87.033,30,yes,validation
20250629T073654-083509,2025-06-29,2025-06-29T07:36:54+00:00,2025-06-29T08:35:09+00:00,58.25,30,no,
20250629T091018-101028,2025-06-29,2025-06-29T09:10:18+00:00,2025-06-29T10:10:28+00:00,60.167,30,no,
20250629T104807-114746,2025-06-29,2025-06-29T10:48:07+00:00,2025-06-29T11:47:46+00:00,59.65,30,no,
20250629T121949-133503,2025-06-29,2025-06-29T12:19:49+00:00,2025-06-29T13:35:03+00:00,75.233,30,no,
20250629T175031-190824,2025-06-29,2025-06-29T17:50:31+00:00,2025-06-29T19:08:24+00:00,77.883,30,yes,validation
20250629T201044-212715,2025-06-29,2025-06-29T20:10:44+00:00,2025-06-29T21:27:15+00:00,76.517,30,no,
20250629T214741-230517,2025-06-29,2025-06-29T21:47:41+00:00,2025-06-29T23:05:17+00:00,77.6,30,yes,validation
20250630T004201-014229,2025-06-30,2025-06-30T00:42:01+00:00,2025-06-30T01:42:29+00:00,60.467,30,no,
20250630T014439-024358,2025-06-30,2025-06-30T01:44:39+00:00,2025-06-30T02:43:58+00:00,59.317,30,no,
20250630T024609-034453,2025-06-30,2025-06-30T02:46:09+00:00,2025-06-30T03:44:53+00:00,58.733,30,yes,validation
20250630T034645-044452,2025-06-30,2025-06-30T03:46:45+00:00,2025-06-30T04:44:52+00:00,58.117,30,yes,validation
20250630T045710-060040,2025-06-30,2025-06-30T04:57:10+00:00,2025-06-30T06:00:40+00:00,63.5,30,no,
20250630T061958-073253,2025-06-30,2025-06-30T06:19:58+00:00,2025-06-30T07:32:53+00:00,72.917,30,no,
20250630T082426-092701,2025-06-30,2025-06-30T08:24:26+00:00,2025-06-30T09:27:01+00:00,62.583,30,no,
